player_name,league_name,player game win %,player true games total,Z-Goals per average per game,Z-Assists per average per game,Z-Shots per average per game,Z-Saves per average per game,Z-Nonstandard points per average per game
SleevelessKen,RisingStar,0.0%,3,-2.9341576798682008,0.4357372791956933,-2.0240086092278564,-1.6011892769375045,3.855743038389963
Goosy,Challenger,0.0%,3,-1.34830182490942,-0.9301443442254355,-0.20802186174646317,3.0285680700618522,3.423147085625374
Mexi,Challenger,0.0%,3,-1.34830182490942,0.802255982275307,0.40184031800592657,2.2607933051976206,3.423147085625374
Prussia,Premier,0.0%,6,-1.817145016814701,-0.5683044639305191,-1.3147269944901598,0.6102603627111234,2.7201319432014683
buoy_.,Premier,33.3%,3,-1.5045179629235745,-0.007850325382555673,-1.843249296634183,0.38250547627958537,2.196606422673089
SlayPanther,Premier,0.0%,3,-1.1976480031151973,-1.964235360000744,-0.22285055437370696,-0.8304421830780673,2.134244645825776
DeCarlo,Premier,75.0%,8,0.5981777182350634,-0.25039538954796065,1.6848403056565147,0.2601931958714981,2.1323002166365566
Mexi,Premier,33.3%,15,0.9050675169508826,-0.4144441595844538,-0.0445799966277469,-0.038245329526551755,2.048905252278356
SlowHandsMcGee,Premier,33.3%,15,-0.7124043850149162,0.09976879440413394,0.5173821577625781,-0.6480542140976446,2.048905252278354
riotical.,Challenger,40.0%,5,0.7840099845817218,-0.3703897849485143,1.3069716994617124,1.8740920885487249,1.6446112052288335
MeanVoltage,Challenger,42.9%,7,-0.953135080554105,1.2503492488879715,-1.2287974070954226,-0.6753376497429713,1.5013801396980286
Ryu Protex,Challenger,51.3%,39,-0.549132649223848,0.34537288919685916,0.09522540471553001,-0.254234816576386,1.4206731593231154
Tekani,RisingStar,44.4%,45,0.30878464535227745,-0.10425298849682282,0.8870159355013537,0.8435357913217107,1.3884600139260748
H-town11,RisingStar,18.2%,11,0.8375404084545789,-1.3626775030427283,0.42553125642131095,-0.2605197036400235,1.3586609344478509
2xmichael,RisingStar,25.0%,8,0.1546710376493102,0.015670337946157572,-1.2444040158804575,-0.30738769463049703,1.311620907583889
Lord,Premier,30.0%,10,-0.6040717853039281,1.2514837335997993,0.48402368659402156,-0.6123600117497954,1.3013644443084427
iChaotic,Challenger,52.9%,17,1.851854832134343,-0.9447378441637743,0.9775341407212998,1.0788172536039904,1.1966929339566155
Jackz,RisingStar,57.6%,33,0.6449260678937212,1.3123592695815365,1.7540320018440159,-1.3299571902749812,1.164613149535939
Doty,RisingStar,51.2%,41,-0.7538486509086005,0.0784873061531303,0.3418314726045094,0.6355164984526522,1.1407543930839892
Fyre,RisingStar,54.5%,44,0.3788911986463728,1.783555927781022,0.35164387748173564,-0.6296444554657329,1.1224150511123618
Tekani,Premier,40.0%,5,-0.18163286853080932,-0.30222657120186536,-1.1706240064069209,0.11431931421952397,1.1081385420676402
Tyrant,RisingStar,53.8%,39,1.1367680995126554,0.34215774971982793,1.6449938325164941,-0.19387374653464953,1.08906509529449
kuro.,RisingStar,42.9%,7,0.3889529826328681,-1.2485966750248763,1.6804435809499758,0.927229353436925,1.0698346431793853
riotical.,Premier,0.0%,1,1.0423656230070506,-1.964235360000744,-1.9444580207620255,-0.6644895202672583,1.0062925939421006
Schmorky,Premier,25.0%,4,-1.590158785257499,-0.9656638319143771,-1.2256393339008291,1.2314027842738315,1.000531039319162
Zer0Vibes,RisingStar,66.7%,15,2.003883119271289,-0.03044841255350042,1.6460371604794986,-0.7118545363262958,0.9868106886281882
Papo,Premier,40.0%,25,0.45628630364688,-0.6526048460423907,-0.43096503355096505,1.1952872418437825,0.9430378714488443
Goff,Challenger,50.0%,22,0.37495992290737545,0.6417014617923461,1.4335822433455088,0.978107355068993,0.9224546729576341
Kye,Premier,56.8%,37,0.33848763929849823,1.4188268001656317,0.1068261800693913,0.35631124531005415,0.9192210175887147
Raider,Challenger,58.6%,29,0.048344116591651526,-0.505499891978137,0.748511994117607,0.5031151045681949,0.9183927148429842
Freight Cabbage,RisingStar,41.7%,12,-0.4046794875764465,-1.6050829849486925,-0.9522435545133645,0.5098811967318834,0.9045493506100137
Tibbles,Challenger,45.0%,20,-1.3055551556487108,0.593764016882676,-0.909954867257987,0.3432691403658424,0.785321447795466
Delephant,Challenger,41.0%,39,1.2492056788830617,0.0711892478640269,1.302021574752128,-0.6818905144467728,0.7656211407253848
Ceij,Challenger,40.0%,5,0.5962345525742117,-0.56546679650406,-1.2734794495149668,1.6723377471607384,0.7564604095832247
Berf,Premier,52.5%,40,1.1361509013570217,-0.14671455636374184,0.7395319869456446,0.38087510687020226,0.7494981951442763
QUIKHorizon,RisingStar,42.9%,14,-0.10022577524839639,2.6424285756346557,-0.5501891012178174,-0.348766566296133,0.7331864400968672
peydirt,RisingStar,59.5%,42,0.32934403289059067,1.6218140150008586,0.19085304214161578,-0.7068781319548516,0.7118561308380122
AwkSauce,Challenger,50.0%,24,0.625050892902197,0.6280334112599097,0.2975388551177805,-0.11226316932220635,0.7081446798050802
Notice,Premier,45.9%,37,0.15839425522566253,-0.1074767121402519,1.1457454194605925,0.1353579202335575,0.6968444046854717
ctnivlac,RisingStar,59.4%,32,1.68199250171619,-0.3522817639164678,1.512442361093184,1.1764481055749494,0.6879264748030928
Blake,Challenger,60.0%,5,0.010026684469340158,1.7419284808013802,-1.061580875909316,0.28600518905845457,0.6876655317363543
Schmorky,Challenger,18.2%,11,-0.778520754134761,-1.2368546388522854,-1.3231184529660935,0.1136477940682969,0.6644080108995364
Benny,RisingStar,36.0%,25,-0.3287223439772353,1.1638212679178794,-0.4184736932049312,-0.11046936385663034,0.6440142745171885
mako,Premier,56.8%,37,0.2387976577179177,0.8222187610395789,0.18331417264892533,-0.2832474775691696,0.6372214558998257
Jackz,Challenger,41.7%,12,-0.8446065061644331,-0.7396810156628693,1.13799459311233,-1.213136350676537,0.6194205850515512
PaulyB,Premier,51.5%,33,0.16719179649672017,-0.606489158887657,0.372654647054836,0.016118064609571985,0.6011572968176329
Aostine,Premier,52.5%,40,-0.5424749700772443,-0.219714838136777,0.19695814497394062,0.8891841806059428,0.5997430723673338
Trash,Challenger,57.9%,38,1.0086278642709852,0.7665951525265532,1.4735092113823278,-0.049165932744462085,0.5767018933260832
Doty,Challenger,66.7%,12,-0.6034953648238853,0.6596817676876914,0.3356741374631704,-0.2797021081224973,0.5752184039456
Onion,Challenger,25.0%,4,-0.41746409175552174,-1.3013729856184515,-0.37795517067322604,-0.9223593685908469,0.5628928523648925
Purg,Premier,53.3%,45,0.97543378414495,0.6474443776082578,0.9653718389478166,1.2954354188961086,0.47329519952103943
Voltdestroyer,Premier,53.3%,45,0.37608708020710124,0.6634784206549077,0.6978332419566845,0.7009610587442039,0.47329519952103943
Dorca,Premier,50.0%,42,0.22759875864920903,0.06949988067065856,0.6302601769147393,-0.80474750748872,0.465056218672788
Stero,RisingStar,50.0%,22,-0.9050386910984551,0.0636586542473549,-0.5926272560748822,0.1297866198187135,0.455283608768559
Veltri,Premier,45.5%,33,0.3994522378126049,-0.4470537462719252,1.3024954098195978,0.7787264499122067,0.4514564183953025
Lege,Premier,25.0%,4,0.38987564467290886,-0.9254798670014448,0.9618662606678096,-0.23996624726707258,0.3921925490889111
dinger022,RisingStar,50.0%,40,0.3332929766260837,0.15630817049819942,0.1793107221155244,-1.2912195546389953,0.38482191484420636
tjack,Challenger,48.7%,39,-0.17899554003172413,-0.11568128163060293,0.296522883476378,0.11366948858168889,0.36467653374672193
Onion,RisingStar,46.2%,13,-0.5340709268714664,-0.009433662243218127,-0.7825592070062208,0.5326725986894475,0.3641059391724756
Saber,Challenger,47.7%,44,-0.3680414161868884,-0.6217241810125382,0.9026968019826743,0.11666695213871954,0.3487554414523953
Theobald the Bird,Challenger,47.7%,44,0.592559617059276,0.06817445814779945,0.6841164698535331,-0.9738337087696387,0.3487554414523953
Bacaw,RisingStar,50.0%,18,-0.910049865978039,-1.294209888035004,-0.8659815233431766,-0.3049089752471403,0.331471611083032
Stewy,Challenger,47.1%,34,-0.39485338801149517,-0.1790757302359328,0.28199504077246246,0.7337720223199843,0.3177020707709082
Murk,RisingStar,33.3%,9,-1.4536056126109342,-0.234413432919284,-1.4253218319402008,1.7542879615187463,0.3028850043980856
Trash,Premier,60.0%,5,-0.23424242337196746,1.9049850423691324,2.136394524331853,1.10778782815357,0.28324383309082096
ambrosia,Premier,70.5%,44,2.204505336121085,1.141130663895109,2.201143257888566,-0.3935580554960077,0.25473639715945745
Elephant,Premier,69.4%,36,-0.03991354669751935,-0.10476445939527516,-0.09006506503102804,-0.08378413878707593,0.24871559333319043
MaleficentRL,RisingStar,46.7%,30,-0.2730782091015287,-1.0863057955797772,-0.6632905845659528,-0.34329952004854813,0.2486791609924849
PCMcD,Premier,50.0%,28,0.031159278365472172,-0.16738985334144824,0.07715957761819785,0.6988765213536492,0.2424752323494571
DJCJ,Challenger,51.6%,31,0.30694483027176284,0.44177059716528555,0.778924515361461,0.26811064875171436,0.23047544718369287
Slip,Premier,41.3%,46,0.4464079543557673,-0.5191794072955606,0.6238279401655369,0.07961867752672161,0.22362549340050633
Lege,Challenger,57.9%,38,-0.6842905216933247,-0.3756328770724497,-0.6388465617554578,0.4616377242639163,0.21950193080708774
riotical.,RisingStar,60.0%,10,1.978460881596018,-0.014137254668070972,1.2209498169520498,1.2336988411266676,0.2185375546392656
Lorescus,RisingStar,38.1%,21,0.7051745595017458,0.9206759562334776,-0.05694114704365278,-0.3503914084621392,0.21795717332708658
Dragon.,RisingStar,39.4%,33,0.5046226362731038,-1.3626116906717085,0.21821706412673691,-0.7558130162514382,0.21590163823260727
North*,Premier,33.3%,30,-0.13712545544115978,0.24900443863118288,0.06514191869816775,1.5504188766391482,0.20923864079385143
Poofy,Challenger,42.9%,7,-1.7807608253015859,1.0333420843472658,0.6757644801385221,1.5224399488827296,0.19106422326104006
zbruh_rl,Premier,46.2%,39,0.6267758878253208,0.5533051196737304,0.5632804676957518,0.09485157043317598,0.18967940538418346
Bruh.com,Challenger,0.0%,3,-2.613232559353318,1.2269537695479766,1.907826516986318,-0.3183782103043827,0.18342099213273455
Fuego,Premier,71.1%,38,0.7216578922207653,0.3789009391820979,0.7755841102931553,-0.0899916768629062,0.08390658046762739
Alec,Challenger,55.8%,43,0.22249613864552592,0.19571776324150106,1.0039881010415412,0.6346354888907638,0.08192263094949717
Pace.,Premier,45.5%,44,0.23215331089143848,-0.32564671430432657,0.5529079040162144,1.1734281354446774,0.042940853993249574
DJCJ,Premier,55.6%,9,-0.5944826761679759,-0.35620948396841573,0.5346034760673714,-0.578641379528552,0.017073664146100575
PCMcD,Challenger,57.1%,21,0.43105591226908924,-0.1212799301364015,-0.17942098120956795,1.5759184698411492,-0.00115730487295418
AMR,RisingStar,64.3%,42,-0.8092165292613128,0.1828703620571127,-0.8347065796106713,-0.6471909648056373,-0.00563327125567172
Sonny,RisingStar,64.3%,42,0.31172910210523863,1.2231561488438223,0.7527433290577119,-0.38945400460382607,-0.00563327125567172
joebrothehobo,RisingStar,64.3%,42,2.6181747367348085,-1.1713947804693705,2.857367742722008,0.42116677395183116,-0.0056332712556748776
Ovven,Challenger,55.8%,43,0.035255524259766365,0.029899516912615765,-0.2955393843349785,0.721147116720542,-0.019674729311462268
Trish,Challenger,0.0%,6,-1.197714832713718,-1.707480134985485,-1.779665427677778,0.3523770189004578,-0.027559535924547515
Park3r,Challenger,37.5%,24,-0.31012856503851716,-0.5549259881333708,-0.6055346496879472,-0.7982103058454563,-0.03382040217244732
Doty,Premier,44.4%,9,-0.02591201752531173,-0.6744952258774519,-1.5549269510527168,-0.19116625794393813,-0.033981067858308164
Henry,RisingStar,63.2%,19,0.16083893246797332,-0.8049627647361862,-0.5481356087308512,0.4534928425157494,-0.03420874410482657
Tarr,Challenger,50.0%,42,0.6766356786673283,-0.6444685731782728,-0.1288839245011665,-0.45164485933205867,-0.03655693324039005
Kharon,Premier,33.3%,9,-0.8488937126805777,-1.1618389516417162,-0.8968026320998691,0.3081765470516665,-0.043371922615291325
MeanVoltage,RisingStar,45.2%,42,-0.083516962994685,-0.5326457504284977,-0.4853863891793366,2.2992764026666306,-0.04345381411696308
AwkSauce,Premier,50.0%,20,-1.0778272085114158,0.34024713451850047,-0.43437857447215367,-0.6106007628894271,-0.0479879983133415
Tarr,Premier,33.3%,9,0.571300879940601,-0.9662103954218134,1.3879768876831997,-0.8335193048831203,-0.05483643090193953
bomb3rrr,Premier,14.3%,7,-1.009737040723952,-0.5275151002030121,-0.2848126341012902,0.3114549704397139,-0.0670310022936905
Tero,Premier,42.9%,42,-0.7355711963846414,0.39139435590186894,0.05031796412047494,0.4818630739800944,-0.07259040609802499
Stego,RisingStar,47.4%,38,-0.08294468762665104,-0.8954582509853153,-0.3027713114906899,0.4058784212638056,-0.0903618390326042
Zer0Vibes,Challenger,16.7%,18,-0.24195664057977928,-1.3183697250687267,1.002505280296825,-0.4743559947137784,-0.09064416666193138
Prussia,Challenger,59.1%,44,0.15627898863551978,0.609568451742293,-0.1259597780207166,-0.13247151925241832,-0.09431857819154825
Wastee,Challenger,0.0%,3,-0.9610175323046988,-2.6625446707261777,-0.2221153154802365,-1.6056652412144736,-0.10309592450976313
Wubik,Premier,39.3%,28,0.01443730859933395,0.2697246497223276,0.4156390046217713,0.3811112806852181,-0.10433748959595512
YUMO,RisingStar,70.6%,17,0.7511433831527029,0.9364748090810804,1.6975335985779287,0.3919182253258054,-0.10742333520735703
Grape,Premier,42.6%,47,0.7602387083501634,-0.7135491376216658,0.08184538313122175,0.1101775971477011,-0.10924668879952913
IamGatman,Premier,55.3%,47,0.45634375646528974,0.19582272023647626,1.2243522267645766,-1.1296839586889154,-0.11506622782906345
ryker,Premier,55.3%,47,0.13147722047468186,0.7284995174058214,0.24875378736538264,0.358748463833239,-0.11506622782906345
TheSuperPope,Premier,43.5%,46,-1.03841283094972,0.25398522019324016,-0.8274323570687783,0.6368407480909897,-0.12131590837398779
Immortal,Challenger,60.5%,38,0.9157008422054856,-0.12372780073098885,0.9099111243136283,0.12588165436404625,-0.14714552206696938
AlphaLAG,RisingStar,48.0%,50,-0.4114808049914869,-0.5712221405084432,-0.36541481244769347,0.16881045347222967,-0.16359824730094494
Stevo,Challenger,61.5%,39,1.3490816383276976,0.4871717172319842,1.0712256147348633,-0.4227864503791693,-0.16719670353686436
Spooky,RisingStar,56.3%,32,-0.4243789339645001,-0.017774832362275703,-0.4346808912109449,-0.5031379675293505,-0.17232155840686703
Midas,Premier,46.9%,49,0.18158138220408365,0.10757532278644757,0.25595274706527915,0.4395252024188456,-0.18083859405959118
tkd247,Challenger,59.1%,22,0.4401576451128443,1.409244621980119,-0.055079934921059684,0.0362562876285852,-0.19294530118845185
Caesar,Challenger,59.0%,39,0.769082245720323,-0.058568920277666345,0.17825009957496926,-0.8752183074545986,-0.19457295125923157
bomb3rrr,Challenger,56.3%,16,1.5085472209967803,0.3834722644593985,-0.08158093879791381,1.2260696853633597,-0.21364331974811093
Lord,Challenger,70.0%,20,1.2655288656450054,1.5522230466563247,1.5395000185268786,-1.019191597538878,-0.22216460264985904
Fraud,RisingStar,46.8%,47,-0.23669393156949192,0.8640422197223608,-0.23322122629442893,-0.16428965632748727,-0.22232221046829398
Schmorky,RisingStar,46.8%,47,0.149662754335077,0.1476618652745502,0.5004769389828144,1.2884342104143067,-0.22232221046829398
MateItsNate,Premier,52.2%,23,0.22282368132444713,0.39358708094888745,0.34973792125970277,-0.6925525155863016,-0.23737933250328136
Bouy101,Premier,62.9%,35,0.7834213802776572,0.35692906322616497,0.3883906365969228,0.7989616853673784,-0.2912389251616397
Chikn,Premier,34.6%,26,-1.3535904887743333,0.8203002285482615,-0.1077843173869637,2.3668447268974795,-0.3131779033694517
Czecher,Challenger,21.7%,23,-0.8799997762003359,-0.052854425663084764,-1.1008786048797057,1.178092377998307,-0.3942335899819442
SpicyCorn,RisingStar,50.0%,8,-0.40125337289316587,-1.2653299458724987,0.4298093963318178,0.5238764261405396,-0.41037784473664174
Tammy,Challenger,61.1%,36,0.3682337566703917,0.34530536511810506,-1.1189399576608863,-0.11448310784859513,-0.4105211390656779
Stewy,Premier,40.0%,5,-0.9064143504713273,1.4122153635385775,-0.009344412972645382,-1.6193532758753375,-0.4171594634921966
SEER,RisingStar,50.0%,30,-0.5272626012372035,-0.05299871750828043,-0.48500504927408894,-0.40517379970456713,-0.41806943482416403
zzilmy,Challenger,30.0%,10,-0.1901720187766279,1.256696992914779,-0.36160932059978057,-0.2859608319648118,-0.4238198463745834
Raider,Premier,60.0%,5,-1.1189742648177337,0.6292289038392646,0.037120001951479235,-0.9807451485572296,-0.425281648844244
Gregor Samsa,RisingStar,25.0%,28,-0.6759005298306097,1.1880680914200903,0.17155771989493893,0.09133967100754294,-0.4261456146354173
Luca.,RisingStar,64.5%,31,-0.43451266068103184,0.9002983939591014,-0.992183699538701,-1.6892582799742744,-0.44936530860073925
SlayPanther,Challenger,47.1%,17,-0.9157144722689158,0.6546765998655284,-1.1983777258506674,0.49994735670508633,-0.45163745748643447
MiniNaquan,Challenger,41.2%,17,-0.5841403467177836,-0.11051666826257339,-0.17377932599831258,-1.0567616823673445,-0.46131927446154003
vanish,Premier,62.5%,40,0.5860935309182747,0.9186297342051303,0.4610843889311576,1.8684244194945856,-0.4829087071883386
BubblyReaper,Premier,66.7%,27,1.0644112184252559,0.04713399283172354,0.5090198423575184,0.4475868532937126,-0.5088332570298841
Toast,Challenger,34.5%,29,-0.5264551988092572,0.11375280497198988,-0.82393005273926,-0.37941500055463834,-0.5249889442768756
Thermal,Premier,60.0%,5,2.1044011842840624,0.5287778231975744,0.7249228976595061,-0.8304421830780669,-0.5382877832492996
Mjck,Premier,53.8%,26,-0.02071019716920131,-0.16306520980409736,-0.3484639713156308,0.0022150865911735903,-0.5419243017906652
Zodak,Premier,53.8%,39,-0.0332861015382061,-0.15448335081371098,0.11439656623076595,0.07946161243232029,-0.5515909634612342
DeCarlo,Challenger,45.2%,42,1.410822636097179,-0.91772119829191,1.078635389705729,0.10605719453944276,-0.5707905384546325
AlphaLAG,Challenger,30.8%,13,0.5675537971361095,1.2793892447410502,-0.7477509759455617,-0.01714754832863297,-0.5745693937005647
renbo,Challenger,67.6%,34,-0.46601076078810044,0.300374092768051,-0.3365275668913823,-0.43799477645907103,-0.5907851202439957
Fours,Premier,60.0%,45,0.6521866991048756,-0.31458182037112387,-0.07108409542183543,0.6522884380977402,-0.630757196370239
Conundrum Effect,Premier,61.4%,44,0.2885145706345874,0.33305030903834276,0.0897615979187483,-0.8800056202134436,-0.6360587675707511
Trish,RisingStar,59.0%,39,0.10612529719961687,0.6575052819309647,0.5269183197448772,1.2921071802038955,-0.6503052093745186
zzilmy,RisingStar,59.0%,39,1.2548943047251462,0.0227244083822628,0.7486767632400205,0.047422337762371536,-0.6503052093745186
Ovven,Premier,44.4%,9,-0.8547050423553764,-0.7754597313264977,0.08642756115064038,-0.3189345330131917,-0.6515204288387584
Zer0Vibes,Premier,25.0%,4,0.5722719786740952,-1.964235360000744,-0.1288211651557274,-0.326489887819255,-0.6666616009669748
Luca.,Challenger,0.0%,6,-1.9162850698321836,-0.8163876130650902,-1.6490927228970265,-0.4803073171647891,-0.7079923671107001
Kiin.gov,RisingStar,48.6%,37,1.5224124858590458,-1.2387084719103973,0.34963537529607047,-0.4258603287984814,-0.7111049372643933
Latumos,Premier,31.0%,29,1.7295624516035728,-0.4955793716230511,0.6057641195464117,0.07780485841045852,-0.7133948195565628
BSquared95,Premier,40.0%,5,-0.9436442194691004,0.36476379798715886,-0.03825514365793599,-1.446867285574926,-0.7516532483557548
Ceij,Premier,40.0%,5,-0.18163286853080932,0.36476379798715886,-1.2541970530493842,-0.13775830501458713,-0.7516532483557548
Quack,Challenger,39.0%,41,0.574853614170728,0.42501755114404605,0.07434398106206863,0.12286780109302223,-0.7772866066416919
Papo,Challenger,45.5%,11,-0.6766982162008572,0.6517667490937374,-0.42267792594979353,1.4704815272410934,-0.7891027326173449
Calster,Premier,69.2%,13,0.2085197493613758,-0.32313228275455985,0.40227362013959034,0.8411480650591646,-0.7959245961520929
Wastee,RisingStar,59.5%,42,0.7237179607531259,0.7519383403831134,1.224540653404315,0.25893690552102855,-0.8067624665880058
Calster,Challenger,65.9%,41,1.2837432797947403,1.3006909757874343,1.4677897308190009,-0.15660580029159046,-0.8166965558424433
Dicey,Challenger,65.9%,41,0.3143093911828884,-0.35010114612145576,0.057229246819151695,-0.6359614063344949,-0.8166965558424458
Derreck,Premier,0.0%,3,-0.8389629749119506,1.2102054911900717,-2.768710311412745,-0.32759341344054993,-0.8378902438860375
TourneyEarnie,Premier,0.0%,3,2.418444917955512,-0.37701493440533623,-1.541940145269397,0.3885947147798236,-0.8378902438860375
zzilmy,Premier,0.0%,3,0.7897409715217808,-1.964235360000744,0.29821510394562445,3.2533472276613185,-0.8378902438860375
Blakester,Challenger,51.3%,39,-0.23413046181988795,-0.4977224562174505,-0.9831946074642599,-0.6203756213773937,-0.8395910213509865
Blake,RisingStar,57.4%,47,0.25150176293605736,1.8984187169767837,0.49702013412153406,-0.8802926046607706,-0.8563141474870647
MateItsNate,Challenger,41.9%,31,1.3553497402554349,0.9168436598063294,0.8144297877458179,-0.6893811499375743,-0.8651122220535158
Ignited,Challenger,25.0%,4,0.5572341141724104,-1.5589028115198835,-0.1586087213827303,-2.512124978289584,-0.877461046185965
Bruh.com,RisingStar,30.8%,26,-1.1471028703333623,-1.554100945178058,0.0211529353424641,-0.14244246820877765,-0.9002024906733841
Toast,Premier,100.0%,3,2.348077870764857,2.9267272265447266,1.2344428990662881,-2.298633075671637,-0.9398945932154995
Cteve,RisingStar,28.0%,25,-0.7407902290692887,-0.4365642498965129,-0.567602813042833,2.3178062953094924,-0.9517533558159363
Thermal,Challenger,54.3%,35,1.0310848059457294,0.018150231846153903,1.7729081751063445,0.01672663629482847,-0.9530806207517194
BSquared95,RisingStar,28.9%,38,-0.43430500408143063,-0.88811135570319,-0.4320932054815593,-0.013075406480738311,-0.9860093530841297
Stevo,Premier,100.0%,3,-0.19977599593410214,1.3881119128606307,-0.30906000634986003,-1.5623554033463016,-1.0935197745722507
Kharon,Challenger,37.9%,29,-0.1690944552445852,-0.7572707018776792,-0.8038962726275245,-0.5932414949422837,-1.1488252288093752
kazan,RisingStar,45.2%,31,-0.05207120208089202,1.1581724851093813,0.07750522585441116,-0.22084488772842398,-1.1524364171186967
Goff,Premier,40.0%,5,-0.2342424233719679,3.452673203317082,-1.2798135206496482,-0.803382729391148,-1.1613387505209152
Ignited,RisingStar,40.9%,22,-0.10031272760733508,-0.5568684337345882,-0.2919315610328934,-1.7478103498480029,-1.217224505042778
OvP,RisingStar,40.0%,5,-2.1467460091196764,0.14039044806896442,-1.4239628124821333,-3.297550548346288,-1.2725482670391977
Gregor Samsa,Challenger,42.9%,7,1.633320620565482,1.0592460283085574,-0.5065421571739097,-2.8283485035681837,-1.3247294018042337
SlayPanther,RisingStar,58.8%,34,0.9769586776468419,0.1949604531312143,-0.7511766838615632,0.20085077912991292,-1.3415941355573995
Derreck,RisingStar,37.5%,8,-1.8691131699550938,-2.0650192609120803,-1.1022191928495002,-0.5680581917721493,-1.4289473248729283
cl0wdy.,RisingStar,48.8%,43,-0.5475991433058222,0.4291726345431041,0.0036895283343980198,1.2376842396559224,-1.4353945229894283
SEER,Challenger,0.0%,3,-2.613232559353318,-2.6625446707261777,-3.257332760508414,-0.8103057542593104,-1.5457836404510554
Reg,Premier,10.0%,10,-1.7444262505814565,-0.7772116112003333,-1.722928266261252,0.15269251645674514,-1.6270371770466
Dicey,Premier,40.0%,5,0.41464551719158793,-0.3701438503118499,-0.4155420836286862,-1.1347709989447092,-1.7089046938022332
Ceij,RisingStar,33.3%,9,0.49872523197909513,-0.8745399548469504,-1.047390692761751,1.4157023931797816,-1.8569752216915365
Sonny,Challenger,57.1%,7,-0.3342390906508897,0.5803044665218112,-1.5406507355785812,-0.2408782768108162,-1.9139806716063321
Jes.Ta (Jesse),RisingStar,44.4%,9,-0.9905111640691715,0.3976227383591065,-2.0380067318252046,-0.2171479248382383,-1.9144066518614464
Branski,Challenger,66.7%,18,0.2932276910372445,1.623568764118771,0.04831215585785719,0.6199902758953865,-1.9872995475915392
Alec,Premier,75.0%,4,-0.7126506491693158,0.032907696171989936,-0.5068206470396324,-0.6644895202672583,-2.0530929108396356
Fyre,Challenger,0.0%,1,1.778304375842274,-2.6625446707261777,-0.37795517067322604,-0.9223593685908469,-2.1278291662077873
Saber,Premier,0.0%,3,-2.467666921345682,-1.964235360000744,-0.3151699791260494,-1.7599696698812972,-2.3413306497602737
CaptainBravo,Premier,50.0%,2,-2.467666921345682,-1.964235360000744,-3.3820953944844185,-3.192345926322045,-2.485209507560222
